SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,36,075,New York,Oswego County,6,13,9082,4596,4486,4470,4370,51,25,36,30,11,32,2,1,26,28,4494,4396,57,31,48,46,18,39,5,2,4530,4422,4409,4311,50,23,34,27,10,32,2,1,25,28,4432,4337,55,29,46,43,17,39,5,2,66,64,61,59,1,2,2,3,1,0,0,0,1,0,62,59,2,2,2,3,1,0,0,0
050,36,075,New York,Oswego County,6,14,7839,4001,3838,3916,3761,26,15,16,21,10,19,1,1,32,21,3941,3779,35,22,32,35,22,24,3,1,3961,3805,3883,3740,24,13,14,17,10,18,1,1,29,16,3905,3754,30,18,30,27,22,23,3,1,40,33,33,21,2,2,2,4,0,1,0,0,3,5,36,25,5,4,2,8,0,1,0,0
050,36,075,New York,Oswego County,6,15,6020,2925,3095,2870,3018,15,14,16,20,9,17,0,1,15,25,2881,3040,21,20,22,35,15,24,1,1,2908,3058,2857,2993,14,11,14,16,8,17,0,1,15,20,2868,3011,20,16,20,28,14,22,1,1,17,37,13,25,1,3,2,4,1,0,0,0,0,5,13,29,1,4,2,7,1,2,0,0
050,36,075,New York,Oswego County,6,16,4208,2051,2157,2004,2121,9,8,9,6,9,13,0,0,20,9,2023,2129,13,12,20,12,13,13,2,0,2027,2145,1987,2112,6,6,7,6,9,13,0,0,18,8,2004,2120,9,9,18,11,12,13,2,0,24,12,17,9,3,2,2,0,0,0,0,0,2,1,19,9,4,3,2,1,1,0,0,0
050,36,075,New York,Oswego County,6,17,2554,1124,1430,1097,1412,5,3,3,4,7,8,0,1,12,2,1109,1413,10,5,10,5,8,8,0,1,1116,1419,1090,1401,5,3,3,4,7,8,0,1,11,2,1101,1402,9,5,10,5,8,8,0,1,8,11,7,11,0,0,0,0,0,0,0,0,1,0,8,11,1,0,0,0,0,0,0,0
050,36,075,New York,Oswego County,6,18,2037,766,1271,736,1231,6,6,4,4,5,13,0,0,15,17,748,1248,10,9,14,15,8,15,1,1,756,1250,729,1213,5,6,4,3,5,13,0,0,13,15,739,1228,8,9,13,12,8,15,1,1,10,21,7,18,1,0,0,1,0,0,0,0,2,2,9,20,2,0,1,3,0,0,0,0
050,36,077,New York,Otsego County,1,0,58515,28527,29988,26693,28144,859,768,95,76,362,492,14,24,504,484,27124,28574,1102,995,276,241,503,633,46,46,27326,28797,25771,27206,720,644,63,61,351,476,12,18,409,392,26117,27553,908,815,206,200,478,598,41,36,1201,1191,922,938,139,124,32,15,11,16,2,6,95,92,1007,1021,194,180,70,41,25,35,5,10
050,36,077,New York,Otsego County,1,1,2397,1254,1143,1149,1032,30,38,9,7,17,18,2,1,47,47,1192,1078,53,65,21,19,33,30,5,2,1163,1059,1085,972,19,32,2,3,17,18,2,1,38,33,1119,1004,39,50,11,10,31,28,4,2,91,84,64,60,11,6,7,4,0,0,0,0,9,14,73,74,14,15,10,9,2,2,1,0
050,36,077,New York,Otsego County,1,2,2486,1289,1197,1177,1101,42,40,1,3,25,8,4,3,40,42,1213,1139,66,62,10,12,37,22,4,6,1229,1135,1129,1058,36,29,1,2,25,8,4,3,34,35,1160,1089,56,45,8,10,36,20,4,6,60,62,48,43,6,11,0,1,0,0,0,0,6,7,53,50,10,17,2,2,1,2,0,0
050,36,077,New York,Otsego County,1,3,2619,1331,1288,1232,1173,37,37,1,1,17,26,0,0,44,51,1272,1217,60,68,10,13,30,40,3,3,1259,1211,1177,1117,33,32,0,1,17,25,0,0,32,36,1205,1148,50,53,6,10,28,37,2,1,72,77,55,56,4,5,1,0,0,1,0,0,12,15,67,69,10,15,4,3,2,3,1,2
050,36,077,New York,Otsego County,1,4,5292,2366,2926,2030,2590,210,175,13,9,35,66,1,4,77,82,2092,2666,255,210,30,35,63,93,6,6,2190,2686,1901,2416,179,135,11,7,35,61,0,1,64,66,1952,2478,214,162,25,29,60,82,5,3,176,240,129,174,31,40,2,2,0,5,1,3,13,16,140,188,41,48,5,6,3,11,1,3
050,36,077,New York,Otsego County,1,5,6611,3088,3523,2746,3155,186,197,9,5,70,98,1,3,76,65,2813,3214,227,231,38,27,89,117,6,3,2879,3291,2610,2964,146,173,6,3,65,97,1,2,51,52,2655,3012,173,200,21,20,82,113,5,2,209,232,136,191,40,24,3,2,5,1,0,1,25,13,158,202,54,31,17,7,7,4,1,1
050,36,077,New York,Otsego County,1,6,3003,1504,1499,1384,1379,56,50,9,5,26,33,0,3,29,29,1409,1407,72,62,20,15,30,42,2,3,1433,1432,1328,1331,50,38,4,4,25,32,0,3,26,24,1350,1355,63,48,15,11,29,40,2,3,71,67,56,48,6,12,5,1,1,1,0,0,3,5,59,52,9,14,5,4,1,2,0,0
050,36,077,New York,Otsego County,1,7,2790,1450,1340,1337,1213,59,38,7,7,25,54,0,2,22,26,1358,1237,69,50,16,13,29,63,0,3,1367,1276,1270,1162,46,34,6,5,25,53,0,1,20,21,1289,1181,54,43,15,10,29,61,0,2,83,64,67,51,13,4,1,2,0,1,0,1,2,5,69,56,15,7,1,3,0,2,0,1
050,36,077,New York,Otsego County,1,8,2964,1504,1460,1399,1373,44,33,8,4,31,29,1,0,21,21,1414,1392,54,41,15,10,37,36,6,2,1414,1409,1327,1330,33,30,4,3,30,28,0,0,20,18,1341,1346,43,37,11,7,35,35,5,2,90,51,72,43,11,3,4,1,1,1,1,0,1,3,73,46,11,4,4,3,2,1,1,0
050,36,077,New York,Otsego County,1,9,2752,1412,1340,1334,1271,35,26,3,4,26,22,0,1,14,16,1344,1283,42,34,10,12,30,26,0,2,1353,1282,1283,1223,33,22,1,3,25,22,0,0,11,12,1290,1232,38,28,7,10,29,25,0,0,59,58,51,48,2,4,2,1,1,0,0,1,3,4,54,51,4,6,3,2,1,1,0,2
050,36,077,New York,Otsego County,1,10,3028,1514,1514,1442,1438,37,25,2,4,15,36,0,0,18,11,1457,1447,44,29,8,9,21,39,2,1,1457,1472,1389,1399,35,23,2,4,15,36,0,0,16,10,1403,1407,41,27,7,8,20,39,2,1,57,42,53,39,2,2,0,0,0,0,0,0,2,1,54,40,3,2,1,1,1,0,0,0
050,36,077,New York,Otsego County,1,11,3529,1761,1768,1696,1705,27,12,2,9,16,28,1,0,19,14,1713,1715,32,18,12,14,20,34,3,1,1704,1731,1652,1673,24,10,1,8,15,27,1,0,11,13,1661,1682,26,15,7,13,18,33,3,1,57,37,44,32,3,2,1,1,1,1,0,0,8,1,52,33,6,3,5,1,2,1,0,0
050,36,077,New York,Otsego County,1,12,4248,2122,2126,2049,2072,24,21,3,2,18,11,0,0,28,20,2071,2088,31,29,22,12,27,15,1,2,2064,2078,2002,2030,19,19,3,2,17,9,0,0,23,18,2021,2044,25,25,17,12,25,13,1,2,58,48,47,42,5,2,0,0,1,2,0,0,5,2,50,44,6,4,5,0,2,2,0,0
050,36,077,New York,Otsego County,1,13,4447,2156,2291,2076,2213,30,31,12,4,13,27,1,2,24,14,2096,2222,39,37,24,13,20,29,2,4,2116,2254,2046,2184,29,25,7,4,13,27,1,2,20,12,2063,2191,34,29,17,13,20,29,2,4,40,37,30,29,1,6,5,0,0,0,0,0,4,2,33,31,5,8,7,0,0,0,0,0
050,36,077,New York,Otsego County,1,14,3940,1906,2034,1857,1981,20,22,5,5,11,10,1,1,12,15,1864,1996,25,28,12,12,15,12,2,1,1882,2000,1837,1953,18,21,4,5,10,7,1,1,12,13,1844,1966,23,25,11,12,14,9,2,1,24,34,20,28,2,1,1,0,1,3,0,0,0,2,20,30,2,3,1,0,1,3,0,0
050,36,077,New York,Otsego County,1,15,3288,1635,1653,1608,1622,8,9,2,2,5,7,1,1,11,12,1618,1631,11,13,8,12,7,9,2,1,1609,1629,1582,1598,8,9,2,2,5,7,1,1,11,12,1592,1607,11,13,8,12,7,9,2,1,26,24,26,24,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,0,0,0
050,36,077,New York,Otsego County,1,16,2251,1062,1189,1038,1161,7,5,6,2,3,9,0,1,8,11,1045,1170,10,9,11,7,4,12,0,2,1054,1173,1030,1147,7,4,6,2,3,9,0,1,8,10,1037,1155,10,7,11,7,4,12,0,2,8,16,8,14,0,1,0,0,0,0,0,0,0,1,8,15,0,2,0,0,0,0,0,0
050,36,077,New York,Otsego County,1,17,1415,631,784,614,770,4,3,2,1,3,6,0,0,8,4,622,774,7,3,6,3,4,8,0,0,624,776,609,762,3,3,2,1,3,6,0,0,7,4,616,766,5,3,6,3,4,8,0,0,7,8,5,8,1,0,0,0,0,0,0,0,1,0,6,8,2,0,0,0,0,0,0,0
050,36,077,New York,Otsego County,1,18,1455,542,913,525,895,3,6,1,2,6,4,1,2,6,4,531,898,5,6,3,3,7,6,2,4,529,903,514,887,2,5,1,2,6,4,1,2,5,3,519,890,3,5,3,3,7,5,2,3,13,10,11,8,1,1,0,0,0,0,0,0,1,1,12,8,2,1,0,0,0,1,0,1
050,36,077,New York,Otsego County,2,0,58366,28472,29894,26617,28054,882,766,96,77,365,492,14,23,498,482,27050,28482,1097,990,275,230,515,635,45,55,27268,28700,25695,27114,738,640,64,62,354,475,12,17,405,392,26048,27459,902,814,202,186,490,600,42,46,1204,1194,922,940,144,126,32,15,11,17,2,6,93,90,1002,1023,195,176,73,44,25,35,3,9
050,36,077,New York,Otsego County,2,1,2392,1244,1148,1142,1037,28,36,7,7,17,17,2,1,48,50,1186,1085,50,58,18,22,34,32,5,2,1154,1061,1076,975,18,30,2,3,17,17,2,1,39,35,1113,1009,35,44,9,12,32,30,5,2,90,87,66,62,10,6,5,4,0,0,0,0,9,15,73,76,15,14,9,10,2,2,0,0
050,36,077,New York,Otsego County,2,2,2467,1282,1185,1169,1089,44,39,2,3,24,8,4,2,39,44,1204,1127,60,63,12,10,39,25,6,6,1218,1122,1121,1045,36,28,1,2,24,8,4,2,32,37,1150,1076,50,49,8,7,37,23,5,5,64,63,48,44,8,11,1,1,0,0,0,0,7,7,54,51,10,14,4,3,2,2,1,1
050,36,077,New York,Otsego County,2,3,2604,1327,1277,1230,1163,38,38,1,1,17,25,0,0,41,50,1266,1211,58,60,14,12,28,42,3,2,1255,1200,1174,1108,34,32,0,1,17,24,0,0,30,35,1200,1142,48,47,8,7,27,37,3,2,72,77,56,55,4,6,1,0,0,1,0,0,11,15,66,69,10,13,6,5,1,5,0,0
050,36,077,New York,Otsego County,2,4,5241,2342,2899,2010,2566,210,173,12,9,35,65,1,4,74,82,2068,2643,250,207,27,34,64,95,9,7,2167,2663,1882,2395,179,134,10,7,35,60,0,1,61,66,1929,2458,212,159,21,28,60,83,8,4,175,236,128,171,31,39,2,2,0,5,1,3,13,16,139,185,38,48,6,6,4,12,1,3
050,36,077,New York,Otsego County,2,5,6625,3101,3524,2751,3154,193,198,9,5,72,101,1,3,75,63,2816,3209,236,234,35,26,92,118,4,4,2888,3294,2613,2963,151,174,6,3,67,100,1,2,50,52,2657,3008,179,202,21,21,83,116,4,3,213,230,138,191,42,24,3,2,5,1,0,1,25,11,159,201,57,32,14,5,9,2,0,1
050,36,077,New York,Otsego County,2,6,3000,1508,1492,1385,1374,56,48,9,6,27,31,0,3,31,30,1413,1401,67,61,24,20,35,38,0,4,1436,1428,1328,1327,50,37,4,5,26,30,0,3,28,26,1354,1350,61,50,16,16,33,36,0,4,72,64,57,47,6,11,5,1,1,1,0,0,3,4,59,51,6,11,8,4,2,2,0,0
050,36,077,New York,Otsego County,2,7,2796,1452,1344,1336,1215,61,41,8,6,25,55,0,2,22,25,1357,1239,68,53,14,11,33,61,2,5,1367,1278,1268,1164,48,35,6,4,25,54,0,1,20,20,1287,1184,53,43,12,8,33,60,2,3,85,66,68,51,13,6,2,2,0,1,0,1,2,5,70,55,15,10,2,3,0,1,0,2
050,36,077,New York,Otsego County,2,8,2948,1500,1448,1390,1362,48,32,8,4,31,30,1,0,22,20,1407,1381,56,39,20,10,37,34,2,4,1415,1396,1323,1318,37,29,4,3,30,29,0,0,21,17,1340,1334,44,34,15,9,36,33,1,3,85,52,67,44,11,3,4,1,1,1,1,0,1,3,67,47,12,5,5,1,1,1,1,1
050,36,077,New York,Otsego County,2,9,2774,1420,1354,1342,1286,35,26,3,4,25,22,0,1,15,15,1356,1297,40,34,10,10,28,26,1,2,1358,1295,1289,1237,32,22,1,3,24,22,0,0,12,11,1300,1245,36,27,6,7,27,26,1,1,62,59,53,49,3,4,2,1,1,0,0,1,3,4,56,52,4,7,4,3,1,0,0,1
050,36,077,New York,Otsego County,2,10,2986,1493,1493,1421,1415,39,26,2,4,14,36,0,0,17,12,1436,1424,45,29,6,10,20,41,3,1,1438,1449,1370,1374,37,24,2,4,14,36,0,0,15,11,1383,1382,42,26,5,10,20,41,3,1,55,44,51,41,2,2,0,0,0,0,0,0,2,1,53,42,3,3,1,0,0,0,0,0
050,36,077,New York,Otsego County,2,11,3506,1752,1754,1684,1692,27,12,2,9,19,29,1,0,19,12,1700,1700,34,18,11,12,25,32,2,4,1698,1717,1642,1660,24,10,1,8,18,28,1,0,12,11,1651,1667,27,15,7,11,24,31,2,4,54,37,42,32,3,2,1,1,1,1,0,0,7,1,49,33,7,3,4,1,1,1,0,0
050,36,077,New York,Otsego County,2,12,4205,2103,2102,2031,2049,25,21,3,2,18,11,0,0,26,19,2055,2066,34,29,15,11,23,14,2,1,2043,2056,1983,2009,19,19,3,2,17,9,0,0,21,17,2003,2024,23,26,14,10,22,12,2,1,60,46,48,40,6,2,0,0,1,2,0,0,5,2,52,42,11,3,1,1,1,2,0,0
050,36,077,New York,Otsego County,2,13,4455,2167,2288,2083,2213,31,30,14,4,14,26,1,2,24,13,2105,2226,36,36,26,9,22,28,2,2,2128,2251,2053,2184,30,24,9,4,14,26,1,2,21,11,2072,2195,34,29,19,8,22,28,2,2,39,37,30,29,1,6,5,0,0,0,0,0,3,2,33,31,2,7,7,1,0,0,0,0
050,36,077,New York,Otsego County,2,14,3945,1900,2045,1849,1988,22,24,5,6,11,11,1,1,12,15,1856,2000,29,30,12,12,13,16,2,2,1877,2009,1830,1960,20,22,4,6,10,7,1,1,12,13,1837,1970,27,28,11,11,12,11,2,2,23,36,19,28,2,2,1,0,1,4,0,0,0,2,19,30,2,2,1,1,1,5,0,0
050,36,077,New York,Otsego County,2,15,3324,1656,1668,1629,1637,9,9,2,2,4,7,1,1,11,12,1639,1644,11,16,10,8,6,9,1,3,1631,1643,1604,1612,9,9,2,2,4,7,1,1,11,12,1614,1619,11,16,10,8,6,9,1,3,25,25,25,25,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0
050,36,077,New York,Otsego County,2,16,2250,1057,1193,1031,1167,9,4,6,2,3,9,0,1,8,10,1038,1175,13,10,10,5,4,12,0,2,1048,1177,1022,1153,9,3,6,2,3,9,0,1,8,9,1029,1160,13,8,10,5,4,12,0,2,9,16,9,14,0,1,0,0,0,0,0,0,0,1,9,15,0,2,0,0,0,0,0,0
050,36,077,New York,Otsego County,2,17,1410,633,777,616,763,4,3,2,1,3,5,0,0,8,5,624,768,5,4,7,3,5,7,0,1,625,769,610,755,3,3,2,1,3,5,0,0,7,5,617,760,4,4,6,3,5,7,0,1,8,8,6,8,1,0,0,0,0,0,0,0,1,0,7,8,1,0,1,0,0,0,0,0
050,36,077,New York,Otsego County,2,18,1438,535,903,518,884,3,6,1,2,6,4,1,2,6,5,524,886,5,9,4,5,7,5,1,3,522,892,507,875,2,5,1,2,6,4,1,2,5,4,512,876,3,7,4,5,7,5,1,3,13,11,11,9,1,1,0,0,0,0,0,0,1,1,12,10,2,2,0,0,0,0,0,0
050,36,077,New York,Otsego County,3,0,60722,29439,31283,27407,29214,953,846,101,81,426,574,16,26,536,542,27857,29683,1210,1087,279,247,602,763,48,58,28146,29917,26414,28146,802,693,65,64,413,550,13,18,439,446,26780,28529,1002,886,212,192,573,719,38,49,1293,1366,993,1068,151,153,36,17,13,24,3,8,97,96,1077,1154,208,201,67,55,29,44,10,9
050,36,077,New York,Otsego County,3,1,2433,1239,1194,1126,1063,26,34,2,6,27,25,2,1,56,65,1180,1122,50,66,17,20,49,50,3,2,1171,1103,1073,995,20,26,1,3,27,25,2,1,48,53,1119,1044,42,51,14,11,45,48,3,2,68,91,53,68,6,8,1,3,0,0,0,0,8,12,61,78,8,15,3,9,4,2,0,0
050,36,077,New York,Otsego County,3,2,2476,1282,1194,1168,1089,43,44,6,3,24,9,3,1,38,48,1205,1134,62,68,13,17,35,21,5,2,1201,1118,1111,1032,33,33,1,2,24,9,3,1,29,41,1140,1070,47,54,5,12,34,21,4,2,81,76,57,57,10,11,5,1,0,0,0,0,9,7,65,64,15,14,8,5,1,0,1,0
050,36,077,New York,Otsego County,3,3,2549,1348,1201,1245,1099,43,39,2,2,18,15,1,1,39,45,1281,1138,64,63,12,11,28,30,3,4,1277,1137,1190,1056,39,32,1,1,18,14,1,1,28,33,1216,1084,53,49,8,7,27,27,2,3,71,64,55,43,4,7,1,1,0,1,0,0,11,12,65,54,11,14,4,4,1,3,1,1
050,36,077,New York,Otsego County,3,4,6497,2788,3709,2408,3277,231,212,14,12,49,97,2,6,84,105,2471,3373,276,253,31,41,87,139,11,12,2586,3382,2259,3044,197,157,10,8,49,87,0,1,71,85,2313,3122,233,190,24,34,83,118,8,7,202,327,149,233,34,55,4,4,0,10,2,5,13,20,158,251,43,63,7,7,4,21,3,5
050,36,077,New York,Otsego County,3,5,7697,3588,4109,3171,3659,220,218,6,4,98,140,2,5,91,83,3248,3733,273,259,37,30,126,168,6,9,3342,3837,3009,3435,174,192,3,3,91,137,2,3,63,67,3064,3495,211,223,22,23,113,163,5,7,246,272,162,224,46,26,3,1,7,3,0,2,28,16,184,238,62,36,15,7,13,5,1,2
050,36,077,New York,Otsego County,3,6,3008,1504,1504,1376,1378,53,48,10,6,29,36,0,3,36,33,1407,1404,67,62,22,16,42,49,2,6,1428,1433,1315,1324,48,37,5,5,28,36,0,3,32,28,1342,1345,61,50,14,12,41,48,2,6,76,71,61,54,5,11,5,1,1,0,0,0,4,5,65,59,6,12,8,4,1,1,0,0
050,36,077,New York,Otsego County,3,7,2854,1459,1395,1338,1265,71,41,10,7,21,55,0,2,19,25,1352,1286,78,52,18,13,29,64,1,6,1365,1327,1262,1214,58,34,6,5,21,53,0,1,18,20,1275,1231,64,41,14,9,29,62,1,5,94,68,76,51,13,7,4,2,0,2,0,1,1,5,77,55,14,11,4,4,0,2,0,1
050,36,077,New York,Otsego County,3,8,2959,1525,1434,1399,1347,53,30,9,5,38,36,1,0,25,16,1420,1360,62,37,16,9,49,42,3,2,1444,1377,1336,1298,41,27,6,4,37,35,0,0,24,13,1356,1308,49,33,13,6,48,41,2,2,81,57,63,49,12,3,3,1,1,1,1,0,1,3,64,52,13,4,3,3,1,1,1,0
050,36,077,New York,Otsego County,3,9,2897,1483,1414,1395,1336,40,29,4,4,28,30,0,0,16,15,1407,1345,45,38,12,9,34,36,1,1,1406,1356,1329,1290,35,22,1,3,27,30,0,0,14,11,1339,1296,40,28,8,6,33,36,0,1,77,58,66,46,5,7,3,1,1,0,0,0,2,4,68,49,5,10,4,3,1,0,1,0
050,36,077,New York,Otsego County,3,10,2813,1400,1413,1336,1336,37,30,1,4,14,28,0,0,12,15,1345,1347,46,37,4,7,17,37,0,0,1344,1362,1284,1288,35,28,1,4,14,28,0,0,10,14,1291,1298,42,34,4,7,17,37,0,0,56,51,52,48,2,2,0,0,0,0,0,0,2,1,54,49,4,3,0,0,0,0,0,0
050,36,077,New York,Otsego County,3,11,3485,1754,1731,1687,1665,23,16,2,7,18,29,0,0,24,14,1708,1676,36,21,9,13,23,34,2,1,1696,1690,1640,1631,21,13,1,6,18,29,0,0,16,11,1653,1639,28,18,6,10,23,33,2,1,58,41,47,34,2,3,1,1,0,0,0,0,8,3,55,37,8,3,3,3,0,1,0,0
050,36,077,New York,Otsego County,3,12,4019,2003,2016,1934,1959,22,26,3,3,20,12,1,0,23,16,1955,1971,29,31,15,12,25,16,3,2,1942,1970,1883,1920,19,23,3,3,18,10,1,0,18,14,1899,1930,23,28,14,10,23,14,2,2,61,46,51,39,3,3,0,0,2,2,0,0,5,2,56,41,6,3,1,2,2,2,1,0
050,36,077,New York,Otsego County,3,13,4459,2202,2257,2116,2195,36,28,13,2,14,18,1,1,22,13,2135,2208,43,31,23,9,20,21,3,1,2164,2221,2086,2166,33,23,10,2,14,17,1,1,20,12,2104,2178,38,26,20,8,20,20,2,1,38,36,30,29,3,5,3,0,0,1,0,0,2,1,31,30,5,5,3,1,0,1,1,0
050,36,077,New York,Otsego County,3,14,3968,1887,2081,1828,2013,25,25,7,8,11,17,1,2,15,16,1836,2024,32,30,17,16,16,23,1,4,1858,2042,1807,1983,22,23,4,7,10,13,1,2,14,14,1814,1993,29,27,13,14,15,18,1,4,29,39,21,30,3,2,3,1,1,4,0,0,1,2,22,31,3,3,4,2,1,5,0,0
050,36,077,New York,Otsego County,3,15,3522,1760,1762,1728,1728,11,13,2,2,5,5,1,1,13,13,1738,1737,17,20,11,9,6,7,1,2,1733,1731,1702,1699,10,12,2,2,5,5,1,1,13,12,1712,1707,16,18,11,9,6,7,1,2,27,31,26,29,1,1,0,0,0,0,0,0,0,1,26,30,1,2,0,0,0,0,0,0
050,36,077,New York,Otsego County,3,16,2255,1042,1213,1013,1186,11,4,7,3,3,11,0,0,8,9,1018,1195,16,6,11,7,4,13,1,1,1032,1196,1003,1170,11,3,7,3,3,11,0,0,8,9,1008,1179,16,5,11,7,4,13,1,1,10,17,10,16,0,1,0,0,0,0,0,0,0,0,10,16,0,1,0,0,0,0,0,0
050,36,077,New York,Otsego County,3,17,1464,658,806,642,787,4,4,2,1,2,6,0,1,8,7,649,794,8,7,5,4,3,7,1,1,651,797,637,779,3,4,2,1,2,6,0,1,7,6,643,785,6,6,5,4,3,7,1,1,7,9,5,8,1,0,0,0,0,0,0,0,1,1,6,9,2,1,0,0,0,0,0,0
050,36,077,New York,Otsego County,3,18,1367,517,850,497,832,4,5,1,2,7,5,1,2,7,4,502,836,6,6,6,4,9,6,1,2,506,838,488,822,3,4,1,2,7,5,1,2,6,3,492,825,4,5,6,3,9,6,1,2,11,12,9,10,1,1,0,0,0,0,0,0,1,1,10,11,2,1,0,1,0,0,0,0
050,36,077,New York,Otsego County,4,0,60408,29303,31105,27243,29042,991,853,97,79,421,584,16,24,535,523,27705,29509,1224,1081,280,244,596,753,49,56,27977,29728,26229,27960,833,692,62,60,407,563,13,17,433,436,26600,28350,1013,872,206,196,565,711,41,48,1326,1377,1014,1082,158,161,35,19,14,21,3,7,102,87,1105,1159,211,209,74,48,31,42,8,8
050,36,077,New York,Otsego County,4,1,2393,1212,1181,1101,1066,30,35,1,3,22,23,1,1,57,53,1156,1116,57,59,14,13,39,45,3,1,1146,1098,1050,998,26,28,1,2,22,23,1,1,46,46,1094,1041,47,50,11,9,37,43,3,1,66,83,51,68,4,7,0,1,0,0,0,0,11,7,62,75,10,9,3,4,2,2,0,0
050,36,077,New York,Otsego County,4,2,2448,1256,1192,1138,1084,41,38,7,6,29,12,3,0,38,52,1175,1134,59,62,11,17,44,28,5,3,1170,1111,1084,1023,25,28,1,3,29,12,3,0,28,45,1111,1066,38,49,4,11,41,27,4,3,86,81,54,61,16,10,6,3,0,0,0,0,10,7,64,68,21,13,7,6,3,1,1,0
050,36,077,New York,Otsego County,4,3,2496,1330,1166,1226,1063,46,40,2,2,17,18,2,2,37,41,1261,1099,62,61,13,12,30,34,2,3,1265,1106,1174,1024,41,30,1,1,17,17,2,2,30,32,1202,1051,54,46,9,9,29,30,2,3,65,60,52,39,5,10,1,1,0,1,0,0,7,9,59,48,8,15,4,3,1,4,0,0
050,36,077,New York,Otsego County,4,4,6350,2754,3596,2390,3178,230,211,13,12,44,94,2,6,75,95,2447,3267,270,247,32,42,76,129,8,10,2550,3297,2241,2966,194,158,10,8,44,86,0,1,61,78,2286,3041,225,184,24,36,73,113,6,4,204,299,149,212,36,53,3,4,0,8,2,5,14,17,161,226,45,63,8,6,3,16,2,6
050,36,077,New York,Otsego County,4,5,7649,3553,4096,3137,3660,226,210,6,3,91,138,2,4,91,81,3212,3731,275,253,38,31,119,163,9,6,3303,3818,2966,3431,183,180,3,2,85,136,2,3,64,66,3022,3489,217,214,22,24,109,159,6,5,250,278,171,229,43,30,3,1,6,2,0,1,27,15,190,242,58,39,16,7,10,4,3,1
050,36,077,New York,Otsego County,4,6,2963,1505,1458,1369,1332,59,51,7,4,29,38,0,2,41,31,1408,1361,76,63,20,11,42,49,0,5,1423,1379,1300,1271,54,37,5,4,28,38,0,2,36,27,1335,1296,68,47,15,10,41,48,0,5,82,79,69,61,5,14,2,0,1,0,0,0,5,4,73,65,8,16,5,1,1,1,0,0
050,36,077,New York,Otsego County,4,7,2904,1466,1438,1327,1307,79,41,11,6,28,57,0,2,21,25,1343,1329,88,52,17,16,36,63,4,3,1371,1367,1256,1256,63,34,4,4,28,55,0,1,20,17,1271,1271,71,41,10,10,36,60,4,2,95,71,71,51,16,7,7,2,0,2,0,1,1,8,72,58,17,11,7,6,0,3,0,1
050,36,077,New York,Otsego County,4,8,2964,1525,1439,1405,1344,52,38,9,6,33,35,1,0,25,16,1426,1356,61,44,16,13,42,41,5,1,1438,1377,1335,1293,43,33,6,5,32,34,0,0,22,12,1353,1302,51,36,12,10,40,40,4,1,87,62,70,51,9,5,3,1,1,1,1,0,3,4,73,54,10,8,4,3,2,1,1,0
050,36,077,New York,Otsego County,4,9,2974,1523,1451,1424,1369,51,28,2,6,27,33,0,0,19,15,1442,1380,59,35,9,11,31,37,1,3,1433,1383,1350,1315,43,21,0,2,24,33,0,0,16,12,1365,1325,49,26,6,5,28,36,1,3,90,68,74,54,8,7,2,4,3,0,0,0,3,3,77,55,10,9,3,6,3,1,0,0
050,36,077,New York,Otsego County,4,10,2723,1373,1350,1300,1278,43,29,2,3,15,22,0,0,13,18,1311,1293,48,39,8,7,18,27,1,3,1316,1295,1250,1228,40,26,1,3,15,22,0,0,10,16,1258,1241,43,34,7,7,17,27,1,3,57,55,50,50,3,3,1,0,0,0,0,0,3,2,53,52,5,5,1,0,1,0,0,0
